****************************************
Report : Time Based Power
	-net_power
	-hierarchy
	-sort_by net_switching_power
	-power_greater_than       0
	-nosplit
Design : netlist_0
Version: Q-2019.12-SP1
Date   : Thu Aug 29 17:42:40 2024
****************************************



  Attributes
  ----------
      a  -  Switching activity information / Switching power information annotated on net
      p  -  Propagated switching activity information on net
      d  -  Default switching activity used on net
      u  -  Net switching activity uninitialized
      m  -  Net is driven by multiple pins
      b  -  Net is a primary input (boundary net)

		Toggle rates reported with respect to time unit 1ns
--------------------------------------------------------------------------------
                                  Total      Static   Toggle   Switching
Net                         Vdd   Net Load   Prob.    Rate     Power      Attrs
net716                      1.80    0.042    -1.000   0.0000      0.0000  a
net717                      1.80    0.035    -1.000   0.0000      0.0000  a
net718                      1.80    0.003    -1.000   0.0000      0.0000  a
net719                      1.80    0.012    -1.000   0.0000      0.0000  a
net720                      1.80    0.019    -1.000   0.0000      0.0000  a
net721                      1.80    0.020    -1.000   0.0000      0.0000  a
net722                      1.80    0.051    -1.000   0.0000      0.0000  a
net723                      1.80    0.013    -1.000   0.0000      0.0000  a
net724                      1.80    0.053    -1.000   0.0000      0.0000  a
net725                      1.80    0.063    -1.000   0.0000      0.0000  a
net726                      1.80    0.037    -1.000   0.0000      0.0000  a
net727                      1.80    0.047    -1.000   0.0000      0.0000  a
net728                      1.80    0.012    -1.000   0.0000      0.0000  a
net729                      1.80    0.019    -1.000   0.0000      0.0000  a
net730                      1.80    0.018    -1.000   0.0000      0.0000  a
net731                      1.80    0.029    -1.000   0.0000      0.0000  a
net732                      1.80    0.040    -1.000   0.0000      0.0000  a
net733                      1.80    0.018    -1.000   0.0000      0.0000  a
net734                      1.80    0.038    -1.000   0.0000      0.0000  a
net735                      1.80    0.029    -1.000   0.0000      0.0000  a
net736                      1.80    0.034    -1.000   0.0000      0.0000  a
net737                      1.80    0.053    -1.000   0.0000      0.0000  a
net738                      1.80    0.038    -1.000   0.0000      0.0000  a
net740                      1.80    0.029    -1.000   0.0000      0.0000  a
net741                      1.80    0.054    -1.000   0.0000      0.0000  a
net742                      1.80    0.012    -1.000   0.0000      0.0000  a
net743                      1.80    0.009    -1.000   0.0000      0.0000  a
net744                      1.80    0.016    -1.000   0.0000      0.0000  a
net745                      1.80    0.029    -1.000   0.0000      0.0000  a
net746                      1.80    0.024    -1.000   0.0000      0.0000  a
net747                      1.80    0.030    -1.000   0.0000      0.0000  a
net748                      1.80    0.019    -1.000   0.0000      0.0000  a
net749                      1.80    0.031    -1.000   0.0000      0.0000  a
net750                      1.80    0.018    -1.000   0.0000      0.0000  a
net751                      1.80    0.055    -1.000   0.0000      0.0000  a
net752                      1.80    0.024    -1.000   0.0000      0.0000  a
net753                      1.80    0.025    -1.000   0.0000      0.0000  a
net754                      1.80    0.022    -1.000   0.0000      0.0000  a
net755                      1.80    0.011    -1.000   0.0000      0.0000  a
net756                      1.80    0.033    -1.000   0.0000      0.0000  a
net757                      1.80    0.049    -1.000   0.0000      0.0000  a
net758                      1.80    0.066    -1.000   0.0000      0.0000  a
net759                      1.80    0.036    -1.000   0.0000      0.0000  a
net760                      1.80    0.016    -1.000   0.0000      0.0000  a
net761                      1.80    0.012    -1.000   0.0000      0.0000  a
net762                      1.80    0.020    -1.000   0.0000      0.0000  a
net763                      1.80    0.028    -1.000   0.0000      0.0000  a
net764                      1.80    0.025    -1.000   0.0000      0.0000  a
net765                      1.80    0.073    -1.000   0.0000      0.0000  a
net766                      1.80    0.028    -1.000   0.0000      0.0000  a
net767                      1.80    0.021    -1.000   0.0000      0.0000  a
net768                      1.80    0.065    -1.000   0.0000      0.0000  a
net769                      1.80    0.070    -1.000   0.0000      0.0000  a
net770                      1.80    0.063    -1.000   0.0000      0.0000  a
net771                      1.80    0.066    -1.000   0.0000      0.0000  a
net772                      1.80    0.035    -1.000   0.0000      0.0000  a
net773                      1.80    0.021    -1.000   0.0000      0.0000  a
net774                      1.80    0.023    -1.000   0.0000      0.0000  a
net775                      1.80    0.019    -1.000   0.0000      0.0000  a
net776                      1.80    0.023    -1.000   0.0000      0.0000  a
net777                      1.80    0.058    -1.000   0.0000      0.0000  a
net778                      1.80    0.021    -1.000   0.0000      0.0000  a
net779                      1.80    0.030    -1.000   0.0000      0.0000  a
net780                      1.80    0.014    -1.000   0.0000      0.0000  a
net781                      1.80    0.040    -1.000   0.0000      0.0000  a
net782                      1.80    0.051    -1.000   0.0000      0.0000  a
net783                      1.80    0.049    -1.000   0.0000      0.0000  a
net784                      1.80    0.030    -1.000   0.0000      0.0000  a
net785                      1.80    0.027    -1.000   0.0000      0.0000  a
net786                      1.80    0.053    -1.000   0.0000      0.0000  a
net787                      1.80    0.072    -1.000   0.0000      0.0000  a
net788                      1.80    0.007    -1.000   0.0000      0.0000  a
net789                      1.80    0.043    -1.000   0.0000      0.0000  a
net790                      1.80    0.020    -1.000   0.0000      0.0000  a
net791                      1.80    0.017    -1.000   0.0000      0.0000  a
net792                      1.80    0.011    -1.000   0.0000      0.0000  a
net793                      1.80    0.009    -1.000   0.0000      0.0000  a
net794                      1.80    0.019    -1.000   0.0000      0.0000  a
net795                      1.80    0.038    -1.000   0.0000      0.0000  a
net796                      1.80    0.045    -1.000   0.0000      0.0000  a
net797                      1.80    0.009    -1.000   0.0000      0.0000  a
net798                      1.80    0.019    -1.000   0.0000      0.0000  a
net799                      1.80    0.020    -1.000   0.0000      0.0000  a
net800                      1.80    0.041    -1.000   0.0000      0.0000  a
net801                      1.80    0.036    -1.000   0.0000      0.0000  a
net802                      1.80    0.027    -1.000   0.0000      0.0000  a
net803                      1.80    0.019    -1.000   0.0000      0.0000  a
net804                      1.80    0.027    -1.000   0.0000      0.0000  a
net805                      1.80    0.035    -1.000   0.0000      0.0000  a
net806                      1.80    0.035    -1.000   0.0000      0.0000  a
net807                      1.80    0.058    -1.000   0.0000      0.0000  a
net808                      1.80    0.049    -1.000   0.0000      0.0000  a
net809                      1.80    0.017    -1.000   0.0000      0.0000  a
net810                      1.80    0.022    -1.000   0.0000      0.0000  a
net811                      1.80    0.012    -1.000   0.0000      0.0000  a
net812                      1.80    0.015    -1.000   0.0000      0.0000  a
net813                      1.80    0.052    -1.000   0.0000      0.0000  a
net814                      1.80    0.054    -1.000   0.0000      0.0000  a
net815                      1.80    0.011    -1.000   0.0000      0.0000  a
net816                      1.80    0.013    -1.000   0.0000      0.0000  a
net817                      1.80    0.020    -1.000   0.0000      0.0000  a
net818                      1.80    0.015    -1.000   0.0000      0.0000  a
net819                      1.80    0.011    -1.000   0.0000      0.0000  a
net820                      1.80    0.020    -1.000   0.0000      0.0000  a
net821                      1.80    0.038    -1.000   0.0000      0.0000  a
net822                      1.80    0.044    -1.000   0.0000      0.0000  a
net823                      1.80    0.027    -1.000   0.0000      0.0000  a
net824                      1.80    0.048    -1.000   0.0000      0.0000  a
net825                      1.80    0.032    -1.000   0.0000      0.0000  a
net826                      1.80    0.040    -1.000   0.0000      0.0000  a
net827                      1.80    0.035    -1.000   0.0000      0.0000  a
net828                      1.80    0.010    -1.000   0.0000      0.0000  a
net829                      1.80    0.016    -1.000   0.0000      0.0000  a
net830                      1.80    0.025    -1.000   0.0000      0.0000  a
net831                      1.80    0.073    -1.000   0.0000      0.0000  a
net832                      1.80    0.084    -1.000   0.0000      0.0000  a
net833                      1.80    0.011    -1.000   0.0000      0.0000  a
net834                      1.80    0.016    -1.000   0.0000      0.0000  a
net835                      1.80    0.011    -1.000   0.0000      0.0000  a
net836                      1.80    0.019    -1.000   0.0000      0.0000  a
net837                      1.80    0.023    -1.000   0.0000      0.0000  a
net838                      1.80    0.038    -1.000   0.0000      0.0000  a
net839                      1.80    0.010    -1.000   0.0000      0.0000  a
net840                      1.80    0.025    -1.000   0.0000      0.0000  a
net841                      1.80    0.035    -1.000   0.0000      0.0000  a
net842                      1.80    0.092    -1.000   0.0000      0.0000  a
net843                      1.80    0.008    -1.000   0.0000      0.0000  a
net844                      1.80    0.068    -1.000   0.0000      0.0000  a
net845                      1.80    0.023    -1.000   0.0000      0.0000  a
net846                      1.80    0.038    -1.000   0.0000      0.0000  a
net847                      1.80    0.011    -1.000   0.0000      0.0000  a
net848                      1.80    0.016    -1.000   0.0000      0.0000  a
net849                      1.80    0.029    -1.000   0.0000      0.0000  a
net850                      1.80    0.032    -1.000   0.0000      0.0000  a
net851                      1.80    0.020    -1.000   0.0000      0.0000  a
net852                      1.80    0.014    -1.000   0.0000      0.0000  a
net853                      1.80    0.013    -1.000   0.0000      0.0000  a
net854                      1.80    0.010    -1.000   0.0000      0.0000  a
net855                      1.80    0.016    -1.000   0.0000      0.0000  a
net856                      1.80    0.013    -1.000   0.0000      0.0000  a
net857                      1.80    0.011    -1.000   0.0000      0.0000  a
net858                      1.80    0.007    -1.000   0.0000      0.0000  a
net859                      1.80    0.010    -1.000   0.0000      0.0000  a
net860                      1.80    0.020    -1.000   0.0000      0.0000  a
net922                      1.80    0.015    -1.000   0.0000      0.0000  a
net923                      1.80    0.042    -1.000   0.0000      0.0000  a
net924                      1.80    0.012    -1.000   0.0000      0.0000  a
net925                      1.80    0.059    -1.000   0.0000      0.0000  a
net926                      1.80    0.080    -1.000   0.0000      0.0000  a
net927                      1.80    0.019    -1.000   0.0000      0.0000  a
net928                      1.80    0.083    -1.000   0.0000      0.0000  a
net929                      1.80    0.081    -1.000   0.0000      0.0000  a
net930                      1.80    0.046    -1.000   0.0000      0.0000  a
net931                      1.80    0.049    -1.000   0.0000      0.0000  a
net932                      1.80    0.052    -1.000   0.0000      0.0000  a
net933                      1.80    0.031    -1.000   0.0000      0.0000  a
net934                      1.80    0.029    -1.000   0.0000      0.0000  a
net935                      1.80    0.008    -1.000   0.0000      0.0000  a
net936                      1.80    0.051    -1.000   0.0000      0.0000  a
net937                      1.80    0.015    -1.000   0.0000      0.0000  a
net938                      1.80    0.014    -1.000   0.0000      0.0000  a
net939                      1.80    0.055    -1.000   0.0000      0.0000  a
net940                      1.80    0.038    -1.000   0.0000      0.0000  a
net941                      1.80    0.009    -1.000   0.0000      0.0000  a
net942                      1.80    0.044    -1.000   0.0000      0.0000  a
net944                      1.80    0.011    -1.000   0.0000      0.0000  a
net945                      1.80    0.011    -1.000   0.0000      0.0000  a
net946                      1.80    0.027    -1.000   0.0000      0.0000  a
net947                      1.80    0.015    -1.000   0.0000      0.0000  a
net948                      1.80    0.019    -1.000   0.0000      0.0000  a
net949                      1.80    0.025    -1.000   0.0000      0.0000  a
net950                      1.80    0.069    -1.000   0.0000      0.0000  a
net951                      1.80    0.048    -1.000   0.0000      0.0000  a
net952                      1.80    0.018    -1.000   0.0000      0.0000  a
net953                      1.80    0.055    -1.000   0.0000      0.0000  a
net954                      1.80    0.010    -1.000   0.0000      0.0000  a
net955                      1.80    0.041    -1.000   0.0000      0.0000  a
net956                      1.80    0.027    -1.000   0.0000      0.0000  a
net957                      1.80    0.016    -1.000   0.0000      0.0000  a
net959                      1.80    0.014    -1.000   0.0000      0.0000  a
net960                      1.80    0.034    -1.000   0.0000      0.0000  a
net961                      1.80    0.060    -1.000   0.0000      0.0000  a
net962                      1.80    0.070    -1.000   0.0000      0.0000  a
net963                      1.80    0.076    -1.000   0.0000      0.0000  a
net964                      1.80    0.009    -1.000   0.0000      0.0000  a
net965                      1.80    0.008    -1.000   0.0000      0.0000  a
net966                      1.80    0.098    -1.000   0.0000      0.0000  a
net967                      1.80    0.044    -1.000   0.0000      0.0000  a
net969                      1.80    0.035    -1.000   0.0000      0.0000  a
net970                      1.80    0.040    -1.000   0.0000      0.0000  a
net971                      1.80    0.011    -1.000   0.0000      0.0000  a
net972                      1.80    0.013    -1.000   0.0000      0.0000  a
net973                      1.80    0.014    -1.000   0.0000      0.0000  a
net974                      1.80    0.010    -1.000   0.0000      0.0000  a
net975                      1.80    0.073    -1.000   0.0000      0.0000  a
net976                      1.80    0.068    -1.000   0.0000      0.0000  a
net977                      1.80    0.011    -1.000   0.0000      0.0000  a
net978                      1.80    0.070    -1.000   0.0000      0.0000  a
net979                      1.80    0.047    -1.000   0.0000      0.0000  a
net981                      1.80    0.088    -1.000   0.0000      0.0000  a
net983                      1.80    0.071    -1.000   0.0000      0.0000  a
net984                      1.80    0.019    -1.000   0.0000      0.0000  a
net985                      1.80    0.064    -1.000   0.0000      0.0000  a
net992                      1.80    0.075    -1.000   0.0000      0.0000  a
net993                      1.80    0.063    -1.000   0.0000      0.0000  a
net1008                     1.80    0.070    -1.000   0.0000      0.0000  a
net1009                     1.80    0.074    -1.000   0.0000      0.0000  a
net1010                     1.80    0.052    -1.000   0.0000      0.0000  a
net1011                     1.80    0.043    -1.000   0.0000      0.0000  a
net1012                     1.80    0.038    -1.000   0.0000      0.0000  a
net1013                     1.80    0.043    -1.000   0.0000      0.0000  a
net1014                     1.80    0.041    -1.000   0.0000      0.0000  a
net1015                     1.80    0.018    -1.000   0.0000      0.0000  a
net1016                     1.80    0.073    -1.000   0.0000      0.0000  a
net1017                     1.80    0.038    -1.000   0.0000      0.0000  a
net1018                     1.80    0.089    -1.000   0.0000      0.0000  a
net1021                     1.80    0.076    -1.000   0.0000      0.0000  a
net1022                     1.80    0.082    -1.000   0.0000      0.0000  a
net1023                     1.80    0.084    -1.000   0.0000      0.0000  a
net1024                     1.80    0.109    -1.000   0.0000      0.0000  a
net1025                     1.80    0.038    -1.000   0.0000      0.0000  a
net1026                     1.80    0.107    -1.000   0.0000      0.0000  a
net1027                     1.80    0.096    -1.000   0.0000      0.0000  a
net1028                     1.80    0.080    -1.000   0.0000      0.0000  a
net1029                     1.80    0.063    -1.000   0.0000      0.0000  a
net1030                     1.80    0.109    -1.000   0.0000      0.0000  a
net1031                     1.80    0.060    -1.000   0.0000      0.0000  a
net1033                     1.80    0.080    -1.000   0.0000      0.0000  a
net1060                     1.80    0.008    -1.000   0.0000      0.0000  a
net1072                     1.80    0.003    -1.000   0.0000      0.0000  a
net1073                     1.80    0.006    -1.000   0.0000      0.0000  a
net1074                     1.80    0.005    -1.000   0.0000      0.0000  a
net1075                     1.80    0.007    -1.000   0.0000      0.0000  a
net1076                     1.80    0.006    -1.000   0.0000      0.0000  a
net1077                     1.80    0.007    -1.000   0.0000      0.0000  a
net1078                     1.80    0.009    -1.000   0.0000      0.0000  a
net1079                     1.80    0.006    -1.000   0.0000      0.0000  a
net1080                     1.80    0.003    -1.000   0.0000      0.0000  a
net1081                     1.80    0.010    -1.000   0.0000      0.0000  a
net1082                     1.80    0.004    -1.000   0.0000      0.0000  a
net1083                     1.80    0.005    -1.000   0.0000      0.0000  a
net1084                     1.80    0.012    -1.000   0.0000      0.0000  a
net1085                     1.80    0.002    -1.000   0.0000      0.0000  a
net1086                     1.80    0.007    -1.000   0.0000      0.0000  a
net1087                     1.80    0.005    -1.000   0.0000      0.0000  a
net1088                     1.80    0.006    -1.000   0.0000      0.0000  a
net1089                     1.80    0.014    -1.000   0.0000      0.0000  a
net1090                     1.80    0.020    -1.000   0.0000      0.0000  a
out0                        1.80    0.000    -1.000   0.0000      0.0000  a
out1                        1.80    0.001    -1.000   0.0000      0.0000  a
out2                        1.80    0.001    -1.000   0.0000      0.0000  a
out3                        1.80    0.001    -1.000   0.0000      0.0000  a
out4                        1.80    0.001    -1.000   0.0000      0.0000  a
out5                        1.80    0.000    -1.000   0.0000      0.0000  a
out6                        1.80    0.001    -1.000   0.0000      0.0000  a
out7                        1.80    0.001    -1.000   0.0000      0.0000  a
out8                        1.80    0.000    -1.000   0.0000      0.0000  a
out9                        1.80    0.001    -1.000   0.0000      0.0000  a
out10                       1.80    0.000    -1.000   0.0000      0.0000  a
out11                       1.80    0.001    -1.000   0.0000      0.0000  a
out12                       1.80    0.001    -1.000   0.0000      0.0000  a
out13                       1.80    0.000    -1.000   0.0000      0.0000  a
out14                       1.80    0.001    -1.000   0.0000      0.0000  a
out15                       1.80    0.001    -1.000   0.0000      0.0000  a
out16                       1.80    0.001    -1.000   0.0000      0.0000  a
out17                       1.80    0.001    -1.000   0.0000      0.0000  a
out18                       1.80    0.001    -1.000   0.0000      0.0000  a
out19                       1.80    0.001    -1.000   0.0000      0.0000  a
out20                       1.80    0.000    -1.000   0.0000      0.0000  a
out21                       1.80    0.001    -1.000   0.0000      0.0000  a
out22                       1.80    0.000    -1.000   0.0000      0.0000  a
out23                       1.80    0.000    -1.000   0.0000      0.0000  a
out24                       1.80    0.001    -1.000   0.0000      0.0000  a
out25                       1.80    0.001    -1.000   0.0000      0.0000  a
out27                       1.80    0.000    -1.000   0.0000      0.0000  a
out28                       1.80    0.001    -1.000   0.0000      0.0000  a
out30                       1.80    0.001    -1.000   0.0000      0.0000  a
out31                       1.80    0.000    -1.000   0.0000      0.0000  a
out32                       1.80    0.000    -1.000   0.0000      0.0000  a
out34                       1.80    0.001    -1.000   0.0000      0.0000  a
out36                       1.80    0.001    -1.000   0.0000      0.0000  a
out38                       1.80    0.000    -1.000   0.0000      0.0000  a
out39                       1.80    0.001    -1.000   0.0000      0.0000  a
out40                       1.80    0.001    -1.000   0.0000      0.0000  a
out41                       1.80    0.000    -1.000   0.0000      0.0000  a
out42                       1.80    0.001    -1.000   0.0000      0.0000  a
out43                       1.80    0.001    -1.000   0.0000      0.0000  a
out44                       1.80    0.000    -1.000   0.0000      0.0000  a
out46                       1.80    0.001    -1.000   0.0000      0.0000  a
out47                       1.80    0.001    -1.000   0.0000      0.0000  a
out48                       1.80    0.002    -1.000   0.0000      0.0000  a
out49                       1.80    0.002    -1.000   0.0000      0.0000  a
out50                       1.80    0.000    -1.000   0.0000      0.0000  a
out51                       1.80    0.001    -1.000   0.0000      0.0000  a
out52                       1.80    0.002    -1.000   0.0000      0.0000  a
out53                       1.80    0.001    -1.000   0.0000      0.0000  a
out54                       1.80    0.001    -1.000   0.0000      0.0000  a
out55                       1.80    0.001    -1.000   0.0000      0.0000  a
out56                       1.80    0.001    -1.000   0.0000      0.0000  a
out57                       1.80    0.001    -1.000   0.0000      0.0000  a
out58                       1.80    0.000    -1.000   0.0000      0.0000  a
out60                       1.80    0.001    -1.000   0.0000      0.0000  a
out61                       1.80    0.001    -1.000   0.0000      0.0000  a
--------------------------------------------------------------------------------
Total (1526 nets)                                              4.139e-06 Watt



                                      Int      Switch   Leak      Peak     Peak            Glitch   X-tran   Total
Hierarchy                             Power    Power    Power     Power    Time            Power    Power    Power    %
---------------------------------------------------------------------------------------------------------------------------
netlist_0                             3.91e-06 4.14e-06 1.23e-08     0.163 738738.175-738738.176 7.20e-09 7.60e-07 8.06e-06 100.0
1
